"Date","Open"
"2016-03-04","39.240002"
"2016-03-07","39.110001"
"2016-03-08","41.93"
"2016-03-09","41.720001"
"2016-03-10","41.98"
"2016-03-11","42.09"
"2016-03-14","42.57"
"2016-03-15","41.459999"
"2016-03-16","41.110001"
"2016-03-17","42.490002"
"2016-03-18","42.73"
"2016-03-21","42.380001"
"2016-03-22","41.639999"
"2016-03-23","41.66"
"2016-03-24","40.23"
"2016-03-28","41.040001"
"2016-03-29","40.869999"
"2016-03-30","42.099998"
"2016-03-31","41.59"
"2016-04-01","40.73"
"2016-04-04","41.240002"
"2016-04-05","40.209999"
"2016-04-06","40.189999"
"2016-04-07","40.880001"
"2016-04-08","41.259998"
"2016-04-11","41.169998"
"2016-04-12","41.240002"
"2016-04-13","41.939999"
"2016-04-14","42.060001"
"2016-04-15","43.310001"
"2016-04-18","43.830002"
"2016-04-19","44.439999"
"2016-04-20","44.66"
"2016-04-21","44.59"
"2016-04-22","43.5"
"2016-04-25","43.240002"
"2016-04-26","43.740002"
"2016-04-27","43.82"
"2016-04-28","44.060001"
"2016-04-29","45.369999"
"2016-05-02","46.5"
"2016-05-03","43.849998"
"2016-05-04","44.130001"
"2016-05-05","43.790001"
"2016-05-06","43.040001"
"2016-05-09","43.09"
"2016-05-10","43.18"
"2016-05-11","43.18"
"2016-05-12","43.529999"
"2016-05-13","43.57"
"2016-05-16","43.73"
"2016-05-17","42.779999"
"2016-05-18","42.119999"
"2016-05-19","41.73"
"2016-05-20","41.200001"
"2016-05-23","40.48"
"2016-05-24","40.939999"
"2016-05-25","42.220001"
"2016-05-26","42.110001"
